administrative_area_level_2,date,confirmed,deaths,population
Colorado,2020-11-18,5004,43,5758736
Colorado,2020-11-19,6036,65,5758736
Colorado,2020-11-20,5840,18,5758736
Colorado,2020-11-21,5120,39,5758736
Colorado,2020-11-22,4076,20,5758736
Colorado,2020-11-23,4282,10,5758736
Colorado,2020-11-24,4304,47,5758736
Colorado,2020-11-25,4534,62,5758736
Colorado,2020-11-26,5239,47,5758736
Colorado,2020-11-27,4889,21,5758736
Colorado,2020-11-28,4023,14,5758736
Colorado,2020-11-29,3490,13,5758736
Colorado,2020-11-30,4445,35,5758736
Colorado,2020-12-01,4277,76,5758736
Colorado,2020-12-02,4545,90,5758736
Colorado,2020-12-03,5455,109,5758736
Colorado,2020-12-04,4181,40,5758736
Colorado,2020-12-05,5164,40,5758736
Colorado,2020-12-06,4336,22,5758736
Colorado,2020-12-07,4210,29,5758736
Colorado,2020-12-08,3711,42,5758736
Colorado,2020-12-09,3973,163,5758736
Colorado,2020-12-10,4562,124,5758736
Colorado,2020-12-11,4655,63,5758736
Colorado,2020-12-12,3793,58,5758736
Colorado,2020-12-13,2315,66,5758736
Colorado,2020-12-14,1966,33,5758736
Colorado,2020-12-15,3913,116,5758736
Colorado,2020-12-16,2934,61,5758736
Colorado,2020-12-17,3594,73,5758736
Colorado,2020-12-18,3536,58,5758736
Colorado,2020-12-19,2728,77,5758736
Colorado,2020-12-20,2172,20,5758736
Colorado,2020-12-21,2191,12,5758736
Colorado,2020-12-22,2684,32,5758736
Colorado,2020-12-23,2630,67,5758736
Colorado,2020-12-24,2687,79,5758736
Colorado,2020-12-25,2615,21,5758736
Colorado,2020-12-26,1540,21,5758736
Colorado,2020-12-27,1407,8,5758736
Colorado,2020-12-28,1973,39,5758736
Colorado,2020-12-29,1869,59,5758736
Colorado,2020-12-30,2568,64,5758736
Colorado,2020-12-31,2893,57,5758736
Colorado,2021-01-01,2778,57,5758736
Colorado,2021-01-02,2097,40,5758736
Colorado,2021-01-03,2040,21,5758736
Colorado,2021-01-04,2745,14,5758736
Colorado,2021-01-05,3244,47,5758736
Colorado,2021-01-06,2077,22,5758736
Colorado,2021-01-07,4438,84,5758736
Colorado,2021-01-08,2467,43,5758736
Colorado,2021-01-09,3392,55,5758736
Colorado,2021-01-10,2162,17,5758736
Colorado,2021-01-11,1796,12,5758736
Colorado,2021-01-12,1570,35,5758736
Colorado,2021-01-13,2390,28,5758736
Colorado,2021-01-14,2587,31,5758736
Colorado,2021-01-15,2285,32,5758736
Colorado,2021-01-16,1816,23,5758736
Colorado,2021-01-17,1458,14,5758736
Colorado,2021-01-18,1390,8,5758736
Colorado,2021-01-19,1688,11,5758736
Colorado,2021-01-20,1415,36,5758736
Colorado,2021-01-21,1504,14,5758736
Colorado,2021-01-22,2235,25,5758736
Colorado,2021-01-23,1279,13,5758736
Colorado,2021-01-24,1528,27,5758736
Colorado,2021-01-25,1267,14,5758736
Colorado,2021-01-26,1435,15,5758736
Colorado,2021-01-27,1786,31,5758736
Colorado,2021-01-28,2220,22,5758736
Colorado,2021-01-29,1104,24,5758736
Colorado,2021-01-30,348,2,5758736
Colorado,2021-01-31,1018,15,5758736
Colorado,2021-02-01,2246,26,5758736
Colorado,2021-02-02,999,10,5758736
Colorado,2021-02-03,1368,12,5758736
Colorado,2021-02-04,1661,15,5758736
Colorado,2021-02-05,1788,30,5758736
Colorado,2021-02-06,1377,15,5758736
Colorado,2021-02-07,1124,9,5758736
Colorado,2021-02-08,1092,4,5758736
Colorado,2021-02-09,859,10,5758736
Colorado,2021-02-10,732,26,5758736
Colorado,2021-02-11,1613,13,5758736
Colorado,2021-02-12,2174,12,5758736
Colorado,2021-02-13,1090,20,5758736
Colorado,2021-02-14,596,8,5758736
Colorado,2021-02-15,1048,3,5758736
Colorado,2021-02-16,783,8,5758736
Colorado,2021-02-17,1134,13,5758736
Colorado,2021-02-18,1272,21,5758736
Colorado,2021-02-19,1233,14,5758736
Colorado,2021-02-20,913,4,5758736
Colorado,2021-02-21,968,5,5758736
Colorado,2021-02-22,889,1,5758736
Colorado,2021-02-23,1058,13,5758736
Colorado,2021-02-24,1126,9,5758736
Colorado,2021-02-25,1218,7,5758736
Colorado,2021-02-26,976,4,5758736
Colorado,2021-02-27,1654,15,5758736
Colorado,2021-02-28,841,7,5758736
Colorado,2021-03-01,1216,1,5758736
Colorado,2021-03-02,753,8,5758736
Colorado,2021-03-03,1204,9,5758736
Colorado,2021-03-04,1305,3,5758736
Colorado,2021-03-05,1400,9,5758736
Colorado,2021-03-06,802,0,5758736
Colorado,2021-03-07,76,0,5758736
Colorado,2021-03-08,1883,4,5758736
Colorado,2021-03-09,870,5,5758736
Colorado,2021-03-10,1132,8,5758736
Colorado,2021-03-11,988,16,5758736
Colorado,2021-03-12,1243,5,5758736
Colorado,2021-03-13,1297,5,5758736
Colorado,2021-03-14,814,0,5758736
Colorado,2021-03-15,874,3,5758736
Colorado,2021-03-16,322,8,5758736
Colorado,2021-03-17,691,7,5758736
Colorado,2021-03-18,1366,8,5758736
Colorado,2021-03-19,1143,0,5758736
Colorado,2021-03-20,1825,6,5758736
Colorado,2021-03-21,553,0,5758736
Colorado,2021-03-22,318,1,5758736
Colorado,2021-03-23,931,1,5758736
Colorado,2021-03-24,2093,8,5758736
Colorado,2021-03-25,941,3,5758736
Colorado,2021-03-26,1096,0,5758736
Colorado,2021-03-27,2008,4,5758736
Colorado,2021-03-28,713,0,5758736
Colorado,2021-03-29,1142,1,5758736
Colorado,2021-03-30,1022,6,5758736
Colorado,2021-03-31,1791,3,5758736
Colorado,2021-04-01,1586,8,5758736
Colorado,2021-04-02,1634,1,5758736
Colorado,2021-04-03,1050,3,5758736
Colorado,2021-04-04,1705,3,5758736
Colorado,2021-04-05,945,0,5758736
Colorado,2021-04-06,1239,4,5758736
Colorado,2021-04-07,972,1,5758736
Colorado,2021-04-08,2717,5,5758736
Colorado,2021-04-09,1905,3,5758736
Colorado,2021-04-10,979,6,5758736
Colorado,2021-04-11,1817,1,5758736
Colorado,2021-04-12,1140,0,5758736
Colorado,2021-04-13,1608,97,5758736
Colorado,2021-04-14,2198,3,5758736
Colorado,2021-04-15,1874,6,5758736
Colorado,2021-04-16,2013,11,5758736
Colorado,2021-04-17,966,1,5758736
Colorado,2021-04-18,838,3,5758736
Colorado,2021-04-19,1965,7,5758736
Colorado,2021-04-20,1882,9,5758736
Colorado,2021-04-21,1484,6,5758736
Colorado,2021-04-22,2214,8,5758736
Colorado,2021-04-23,1989,8,5758736
Colorado,2021-04-24,1202,13,5758736
Colorado,2021-04-25,1791,7,5758736
Colorado,2021-04-26,1031,2,5758736
Colorado,2021-04-27,2582,12,5758736
Colorado,2021-04-28,822,4,5758736
Colorado,2021-04-29,2984,16,5758736
Colorado,2021-04-30,1838,10,5758736
Colorado,2021-05-01,1373,2,5758736
Colorado,2021-05-02,1212,4,5758736
Colorado,2021-05-03,1102,5,5758736
Colorado,2021-05-04,1091,13,5758736
Colorado,2021-05-05,1163,11,5758736
Colorado,2021-05-06,2050,15,5758736
Colorado,2021-05-07,2015,7,5758736
Colorado,2021-05-08,1024,2,5758736
Colorado,2021-05-09,1446,3,5758736
Colorado,2021-05-10,958,0,5758736
Colorado,2021-05-11,1219,14,5758736
Colorado,2021-05-12,1227,21,5758736
Colorado,2021-05-13,1785,29,5758736
Colorado,2021-05-14,1505,9,5758736
Colorado,2021-05-15,1077,16,5758736
Colorado,2021-05-16,686,8,5758736
Colorado,2021-05-17,690,1,5758736
Colorado,2021-05-18,712,8,5758736
Colorado,2021-05-19,805,11,5758736
Colorado,2021-05-20,671,4,5758736
Colorado,2021-05-21,1560,24,5758736
Colorado,2021-05-22,775,7,5758736
Colorado,2021-05-23,508,3,5758736
Colorado,2021-05-24,486,3,5758736
Colorado,2021-05-25,1369,12,5758736
Colorado,2021-05-26,799,11,5758736
Colorado,2021-05-27,826,13,5758736
Colorado,2021-05-28,847,6,5758736
Colorado,2021-05-29,640,20,5758736
Colorado,2021-05-30,501,9,5758736
Colorado,2021-05-31,294,0,5758736
Colorado,2021-06-01,428,0,5758736
Colorado,2021-06-02,532,9,5758736
Colorado,2021-06-03,833,14,5758736
Colorado,2021-06-04,741,7,5758736
Colorado,2021-06-05,728,3,5758736
Colorado,2021-06-06,443,0,5758736
Colorado,2021-06-07,327,13,5758736
Colorado,2021-06-08,531,15,5758736
Colorado,2021-06-09,730,12,5758736
Colorado,2021-06-10,657,11,5758736
Colorado,2021-06-11,812,14,5758736
Colorado,2021-06-12,638,12,5758736
Colorado,2021-06-13,505,1,5758736
Colorado,2021-06-14,210,0,5758736
Colorado,2021-06-15,331,7,5758736
Colorado,2021-06-16,634,12,5758736
Colorado,2021-06-17,571,4,5758736
Colorado,2021-06-18,483,10,5758736
Colorado,2021-06-19,402,10,5758736
Colorado,2021-06-20,301,0,5758736
Colorado,2021-06-21,229,5,5758736
Colorado,2021-06-22,387,4,5758736
Colorado,2021-06-23,394,14,5758736
Colorado,2021-06-24,650,5,5758736
Colorado,2021-06-25,439,11,5758736
Colorado,2021-06-26,536,4,5758736
Colorado,2021-06-27,175,6,5758736
Colorado,2021-06-28,336,3,5758736
Colorado,2021-06-29,256,12,5758736
Colorado,2021-06-30,520,7,5758736
Colorado,2021-07-01,533,5,5758736
Colorado,2021-07-02,462,4,5758736
Colorado,2021-07-03,393,11,5758736
Colorado,2021-07-04,303,4,5758736
Colorado,2021-07-05,170,0,5758736
Colorado,2021-07-06,279,0,5758736
Colorado,2021-07-07,488,5,5758736
Colorado,2021-07-08,445,3,5758736
Colorado,2021-07-09,891,5,5758736
Colorado,2021-07-10,606,10,5758736
Colorado,2021-07-11,338,9,5758736
Colorado,2021-07-12,374,2,5758736
Colorado,2021-07-13,600,10,5758736
Colorado,2021-07-14,496,8,5758736
Colorado,2021-07-15,547,2,5758736
Colorado,2021-07-16,617,6,5758736
Colorado,2021-07-17,0,0,5758736
Colorado,2021-07-18,251,7,5758736
Colorado,2021-07-19,1140,2,5758736
Colorado,2021-07-20,191,0,5758736
Colorado,2021-07-21,854,10,5758736
Colorado,2021-07-22,832,6,5758736
Colorado,2021-07-23,535,6,5758736
Colorado,2021-07-24,188,1,5758736
Colorado,2021-07-25,372,3,5758736
Colorado,2021-07-26,1465,13,5758736
Colorado,2021-07-27,304,0,5758736
Colorado,2021-07-28,1274,1,5758736
Colorado,2021-07-29,1240,10,5758736
Colorado,2021-07-30,855,6,5758736
Colorado,2021-07-31,529,1,5758736
Colorado,2021-08-01,214,0,5758736
Colorado,2021-08-02,1768,15,5758736
Colorado,2021-08-03,969,1,5758736
Colorado,2021-08-04,872,5,5758736
Colorado,2021-08-05,1124,7,5758736
Colorado,2021-08-06,817,7,5758736
Colorado,2021-08-07,936,7,5758736
Colorado,2021-08-08,263,1,5758736
Colorado,2021-08-09,2202,15,5758736
Colorado,2021-08-10,953,12,5758736
Colorado,2021-08-11,1161,3,5758736
Colorado,2021-08-12,1167,9,5758736
Colorado,2021-08-13,1820,7,5758736
Colorado,2021-08-14,0,0,5758736
Colorado,2021-08-15,600,4,5758736
Colorado,2021-08-16,2090,8,5758736
Colorado,2021-08-17,1463,7,5758736
Colorado,2021-08-18,1837,8,5758736
Colorado,2021-08-19,1276,4,5758736
Colorado,2021-08-20,1728,12,5758736
Colorado,2021-08-21,479,2,5758736
Colorado,2021-08-22,982,3,5758736
Colorado,2021-08-23,3297,12,5758736
Colorado,2021-08-24,985,3,5758736
Colorado,2021-08-25,1623,7,5758736
Colorado,2021-08-26,2235,9,5758736
Colorado,2021-08-27,1426,15,5758736
Colorado,2021-08-28,1117,8,5758736
Colorado,2021-08-29,0,0,5758736
Colorado,2021-08-30,3076,19,5758736
Colorado,2021-08-31,2104,12,5758736
Colorado,2021-09-01,1604,5,5758736
Colorado,2021-09-02,2873,22,5758736
Colorado,2021-09-03,2118,24,5758736
Colorado,2021-09-04,0,0,5758736
Colorado,2021-09-05,928,5,5758736
Colorado,2021-09-06,3578,22,5758736
Colorado,2021-09-07,1930,6,5758736
Colorado,2021-09-08,2083,17,5758736
Colorado,2021-09-09,1827,13,5758736
Colorado,2021-09-10,1721,14,5758736
Colorado,2021-09-11,0,0,5758736
Colorado,2021-09-12,1137,4,5758736
Colorado,2021-09-13,4326,28,5758736
Colorado,2021-09-14,2517,19,5758736
Colorado,2021-09-15,1594,18,5758736
Colorado,2021-09-16,2123,7,5758736
Colorado,2021-09-17,2145,24,5758736
Colorado,2021-09-18,0,0,5758736
Colorado,2021-09-19,1320,16,5758736
Colorado,2021-09-20,4007,20,5758736
Colorado,2021-09-21,1804,22,5758736
Colorado,2021-09-22,1311,14,5758736
Colorado,2021-09-23,2428,15,5758736
Colorado,2021-09-24,1559,14,5758736
Colorado,2021-09-25,386,1,5758736
Colorado,2021-09-26,386,13,5758736
Colorado,2021-09-27,3853,21,5758736
Colorado,2021-09-28,2297,20,5758736
Colorado,2021-09-29,1384,14,5758736
Colorado,2021-09-30,2531,14,5758736
Colorado,2021-10-01,2296,41,5758736
Colorado,2021-10-02,451,4,5758736
Colorado,2021-10-03,416,6,5758736
Colorado,2021-10-04,3902,23,5758736
Colorado,2021-10-05,2124,17,5758736
Colorado,2021-10-06,2040,21,5758736
Colorado,2021-10-07,3054,31,5758736
Colorado,2021-10-08,2952,39,5758736
Colorado,2021-10-09,0,0,5758736
Colorado,2021-10-10,479,2,5758736
Colorado,2021-10-11,5381,34,5758736
Colorado,2021-10-12,1626,18,5758736
Colorado,2021-10-13,2709,33,5758736
Colorado,2021-10-14,2548,10,5758736
Colorado,2021-10-15,3972,37,5758736
Colorado,2021-10-16,588,5,5758736
Colorado,2021-10-17,391,2,5758736
Colorado,2021-10-18,3987,45,5758736
Colorado,2021-10-19,2403,33,5758736
Colorado,2021-10-20,2312,21,5758736
Colorado,2021-10-21,2595,21,5758736
Colorado,2021-10-22,3001,28,5758736
Colorado,2021-10-23,642,16,5758736
Colorado,2021-10-24,732,2,5758736
Colorado,2021-10-25,6155,53,5758736
Colorado,2021-10-26,2589,20,5758736
Colorado,2021-10-27,2772,23,5758736
Colorado,2021-10-28,4358,33,5758736
Colorado,2021-10-29,3335,21,5758736
Colorado,2021-10-30,0,0,5758736
Colorado,2021-10-31,912,6,5758736
Colorado,2021-11-01,5564,53,5758736
Colorado,2021-11-02,3463,51,5758736
Colorado,2021-11-03,2303,13,5758736
Colorado,2021-11-04,3642,50,5758736
Colorado,2021-11-05,4275,51,5758736
Colorado,2021-11-06,758,4,5758736
Colorado,2021-11-07,0,0,5758736
Colorado,2021-11-08,7510,93,5758736
Colorado,2021-11-09,2505,22,5758736
Colorado,2021-11-10,3734,27,5758736
Colorado,2021-11-11,3744,34,5758736
Colorado,2021-11-12,3399,36,5758736
Colorado,2021-11-13,853,3,5758736
Colorado,2021-11-14,600,10,5758736
